article_id,title,user_id
20,working interactively with rstudio and notebooks in dsx,3005
1170,"apache spark lab, part 1: basic concepts",3005
1054,access mysql with r,3005
1276,deploy your python model as a restful api,3005
39,pulling and displaying etf data,3005
1051,a tensorflow regression model to predict house values,3005
1437,what caused the challenger disaster?,3006
1160,analyze accident reports on amazon emr spark,3006
1164,analyze open data sets with pandas dataframes,3006
1175,"breast cancer detection with xgboost, wml and scikit",3006
1025,data tidying in data science experience,3006
1331,"intentional homicide, number and rate per 100,000 population, by country",3006
1172,"apache spark lab, part 3: machine learning",3006
1329,ingest data from message hub in a streams flow,3006
1164,analyze open data sets with pandas dataframes,3006
1163,analyze open data sets with spark & pixiedust,3006
1321,ibm cloud sql query,3006
108,"520    using notebooks with pixiedust for fast, flexi...
Name: title, dtype: object",3006
1163,analyze open data sets with spark & pixiedust,3006
1436,welcome to pixiedust,3006
1360,pixieapp for outlier detection,3006
1172,"apache spark lab, part 3: machine learning",3006
1165,analyze precipitation data,3006
1276,deploy your python model as a restful api,3006
1430,"using pixiedust for fast, flexible, and easier data analysis and experimentation",3006
1163,analyze open data sets with spark & pixiedust,3006
1164,analyze open data sets with pandas dataframes,3006
415,using machine learning to predict value of homes on airbnb,3006
1330,insights from new york car accident reports,3006
202,analyze open data sets using pandas in a python notebook,3006
1165,analyze precipitation data,3006
1433,visualize the 1854 london cholera outbreak,3006
1360,pixieapp for outlier detection,3006
1163,analyze open data sets with spark & pixiedust,3006
1336,learn basics about notebooks and apache spark,3006
1164,analyze open data sets with pandas dataframes,3006
92,9 mistakes to avoid when starting your career in data science,3006
1164,analyze open data sets with pandas dataframes,3006
57,transfer learning for flight delay prediction via variational autoencoders,3006
142,neural networks for beginners: popular types and applications,3006
1321,ibm cloud sql query,3006
1163,analyze open data sets with spark & pixiedust,3006
844,use the cloudant-spark connector in python notebook,3006
111,tidy up your jupyter notebooks with scripts,3006
39,pulling and displaying etf data,3007
39,pulling and displaying etf data,3007
1171,"apache spark lab, part 2: querying data",3008
1426,use spark for scala to load data and run sql queries,3008
1400,uci ml repository: chronic kidney disease data set,3008
1368,putting a human face on machine learning,3008
1423,use sql with data in hadoop python,3008
1424,use spark for python to load data and run sql queries,3008
1185,classify tumors with machine learning,3009
763,load data into rstudio for analysis in dsx,3010
486,use spark r to load and analyze data,3010
353,sparklyr — r interface for apache spark,3010
353,sparklyr — r interface for apache spark,3010
4,analyze ny restaurant data using spark in dsx,3010
669,70 amazing free data sources you should know,3011
1439,working with ibm cloud object storage in r,3011
547,trust in data science,3011
1296,fortune 100 companies,3011
669,70 amazing free data sources you should know,3011
1296,fortune 100 companies,3011
673,predict chronic kidney disease using spss modeler flows,3011
1271,customer demographics and sales,3011
669,70 amazing free data sources you should know,3011
547,trust in data science,3011
288,"this week in data science (january 31, 2017)",3011
89,top 20 r machine learning and data science packages,3011
29,experience iot with coursera,3012
1368,putting a human face on machine learning,3013
132,collecting data science cheat sheets,3013
1432,visualize data with the matplotlib library,3014
1393,the nurse assignment problem,3014
210,"this week in data science (february 14, 2017)",3014
1338,ml optimization using cognitive assistant,3014
470,what’s new in the streaming analytics service on bluemix,3014
477,markdown for jupyter notebooks cheatsheet,3014
1044,mapping points with folium,3014
113,"this week in data science (february 28, 2017)",3014
1296,fortune 100 companies,3014
109,tensorflow quick tips,3014
153,"predicting flight cancellations using weather data, part 3",3015
1330,insights from new york car accident reports,3016
1336,learn basics about notebooks and apache spark,3016
1271,customer demographics and sales,3016
1396,times world university ranking analysis,3016
1271,customer demographics and sales,3016
1330,insights from new york car accident reports,3016
957,brunel interactive visualizations in jupyter notebooks,3016
9,"3992    using apache spark to predict attack vectors a...
Name: title, dtype: object",3016
1428,use decision optimization to schedule league games,3017
241,i am not a data scientist – ibm watson data lab,3017
26,using machine learning to predict parking difficulty,3017
250,building your first machine learning system ,3018
51,modern machine learning algorithms,3019
1296,fortune 100 companies,3020
485,a moving average trading strategy,3020
1400,uci ml repository: chronic kidney disease data set,3021
239,getting started with graphframes in apache spark™,3022
39,pulling and displaying etf data,3022
48,data science experience documentation,3022
116,practical tutorial on random forest and parameter tuning in r,3023
1171,"apache spark lab, part 2: querying data",3023
33,using brunel in ipython/jupyter notebooks,3023
43,deep learning with tensorflow course by big data university,3023
124,python machine learning: scikit-learn tutorial,3023
1431,visualize car data with brunel,3023
1172,"apache spark lab, part 3: machine learning",3023
1431,visualize car data with brunel,3023
1035,machine learning for the enterprise.,3023
891,interactive web apps with shiny cheat sheet,3023
1429,use deep learning for image classification,3023
882,blogging with brunel,3023
43,deep learning with tensorflow course by big data university,3023
812,"machine learning exercises in python, part 1",3023
1048,"1357    what i learned implementing a classifier from ...
Name: title, dtype: object",3023
1429,use deep learning for image classification,3023
1170,"apache spark lab, part 1: basic concepts",3023
744,spark-based machine learning tools for capturing word meanings,3023
1336,learn basics about notebooks and apache spark,3023
268,sector correlations shiny app,3023
43,deep learning with tensorflow course by big data university,3023
1172,"apache spark lab, part 3: machine learning",3023
260,the machine learning database,3023
26,using machine learning to predict parking difficulty,3023
278,deep learning trends and an example,3023
1330,insights from new york car accident reports,3023
20,working interactively with rstudio and notebooks in dsx,3023
1170,"apache spark lab, part 1: basic concepts",3023
969,flightpredict ii: the sequel  – ibm watson data lab,3023
969,flightpredict ii: the sequel  – ibm watson data lab,3023
1436,welcome to pixiedust,3023
1431,visualize car data with brunel,3023
260,the machine learning database,3023
151,jupyter notebook tutorial,3023
600,access ibm analytics for apache spark from rstudio,3023
268,sector correlations shiny app,3023
1164,analyze open data sets with pandas dataframes,3024
